product,answer_option,review_score
Neurobion,Cheap and best,0.10336538461538461
Neurobion,Very nice response,0.10336538461538461
Neurobion,This is for D vitamin deficiency,0.10336538461538461
Neurobion,It is good,0.10336538461538461
Neurobion,its good for helth.,0.10336538461538461
Neurobion,canst say anything,0.10336538461538461
Neurobion,Cheap and effective,0.10336538461538461
Neurobion,Excellent product,0.10336538461538461
Neurobion,all right,0.10336538461538461
Neurobion,Low cost,0.10336538461538461
Neurobion,Prompt Availability,0.10336538461538461
Neurobion,excellent vitamin tablet at lowest pric!e. Value for money !,0.07451923076923077
Neurobion,Its a vitamin tablet!,0.07451923076923077
Neurobion,Good for health,0.07451923076923077
Neurobion,Good for health,0.07451923076923077
Neurobion,Not dislike but could not judge how much it is beneficial,0.07451923076923077
Neurobion,Good,0.07451923076923077
Neurobion,Keep fresh,0.07451923076923077
Neurobion,Good service,0.07451923076923077
Neurobion,Good,0.0673076923076923
Neurobion,Good medicine very effective,0.06490384615384616
Neurobion,It is a good broad spectrum medicine for occasional use.,0.06490384615384616
Neurobion,Good medicine for nerves,0.06490384615384616
Neurobion,Good vitamin tab,0.06490384615384616
Neurobion,Not in response,0.06490384615384616
Neurobion,It is helpful,0.06490384615384616
Neurobion,Using as per Docter advise,0.06490384615384616
Neurobion,Amazing work,0.06490384615384616
Neurobion,Excellent quality,0.06490384615384616
Neurobion,Mary nice,0.06490384615384616
Neurobion,Easy availability,0.06490384615384616
Neurobion,Useful,0.06490384615384616
Neurobion,Packing good,0.06490384615384616
Neurobion,No discount I got I got Usually 15 % from my chemist,0.06490384615384616
Neurobion,All the medicines were charged at MRP. No discount was given,0.06490384615384616
Neurobion,Quick delivery,0.0625
Neurobion,It soothes aching nerves,0.05048076923076923
Neurobion,dislike -- reason smell,0.05048076923076923
Neurobion,all is good but need to be work on portal offers,0.05048076923076923
Neurobion,Liked,0.05048076923076923
Neurobion,Nothing,0.05048076923076923
Neurobion,its a cheap and effective way to strengthen your nerve,0.04326923076923077
Neurobion,Perfect n good quality,0.04326923076923077
Neurobion,Quality was amazing,0.04326923076923077
Neurobion,It keeps an old women of 94yrs going,0.04326923076923077
Neurobion,Working very well,0.04326923076923077
Neurobion,Effect when taken for long duration,0.04326923076923077
Neurobion,Quality & price,0.04326923076923077
Neurobion,RS.1.99paise.should have shown as.credit in my wallet,0.04326923076923077
Neurobion,Excellent product,0.04326923076923077
Neurobion,Excellent product,0.04326923076923077
Neurobion,Great,0.04326923076923077
Neurobion,Not Good,0.04326923076923077
Neurobion,Packing & presentation,0.04326923076923077
Neurobion,Right from placing the order to being delivered,0.04326923076923077
Neurobion,I regularly use it for improvement of vitamin B,0.021634615384615384
Neurobion,for vitamin b12,0.021634615384615384
Neurobion,Nothing changes in my body,0.021634615384615384
Neurobion,This is nice red colour tablet...looks so nice and after I eat I feel it must be doing something nice otherwise why would my doctor tell me to have it daily Silt!!,0.021634615384615384
Neurobion,Good,0.021634615384615384
Neurobion,like,0.021634615384615384
Neurobion,PROMPT DELIVERY.,0.021634615384615384
Neurobion,Yes liked,0.014423076923076924
Neurobion,Nice for vitamin B 12 deficiency,0.0
Neurobion,Good for neuralgia,0.0
Neurobion,Genetic and useful,0.0
Neurobion,Fresh date,0.0
Neurobion,Fight infection,0.0
Neurobion,It works,0.0
Evion,data compromised no purchase done,0.9836065573770492
Evion,my need fulfil in shorttime,0.9754098360655737
Evion,Very fast delivery thanks,0.9754098360655737
Evion,Easy to use with low price,0.9672131147540983
Evion,Nothing to dislike. The products arrived next working day.,0.9590163934426229
Evion,It is good for skin,0.9508196721311475
Evion,Good for hair and face and body,0.9508196721311475
Evion,Prescribed to me for treating fatty liver,0.9508196721311475
Evion,It does what it claims,0.9508196721311475
Evion,Don't want to say,0.9508196721311475
Evion,Like... Fast courier service...,0.9508196721311475
Evion,It has whitening qualities for the skin,0.9426229508196722
Evion,i like this product,0.9426229508196722
Evion,Nice packing and genuine product,0.9426229508196722
Evion,Amazing result in evion 400,0.9344262295081968
Evion,delivery was not on time,0.9344262295081968
Evion,I LIKE COST AND DELIVERY,0.9180327868852459
Evion,Delivery service and better expire date,0.9180327868852459
Evion,Excellent capsule for Vitamin E,0.9098360655737705
Evion,It needed more articles or research on Vitamin E,0.9098360655737705
Evion,please change your courier services rest all is great,0.9098360655737705
Evion,its good for vitamin E,0.9016393442622951
Evion,This is good capsule,0.9016393442622951
Evion,In one strip 2 tablets were not there it was empty,0.9016393442622951
Evion,Offers r not gud,0.8934426229508197
Evion,I liked it coz my Doctor prescribed me...😅,0.8934426229508197
Evion,Delivery of medicines was expected on same day as the order was placed well in time,0.8934426229508197
Evion,It was delivered in a secured way,0.8934426229508197
Evion,I dislike the less rate of discount,0.8934426229508197
Evion,the capsule is too mess to handle,0.8852459016393442
Evion,It seems to be helpful,0.8852459016393442
Evion,it is not available regularly,0.8852459016393442
Evion,Cheapest & Effective,0.8852459016393442
Evion,Perfect it e tablet,0.8852459016393442
Evion,Delivery could be little faster otherwise okay,0.8852459016393442
Evion,Union 400 is an unfordable medicine for nocturnal cramps of lower limbs & general nervous weakness,0.8770491803278688
Evion,It fulfills need of vitamin e,0.8688524590163934
Evion,Later on after using,0.8688524590163934
Evion,Delivery schedule was not kept up,0.8688524590163934
Evion,Feeling better than before,0.860655737704918
Evion,I like wat i ordered ....exactly i got on rime,0.860655737704918
Evion,Great for skin and nerves,0.8524590163934426
Evion,So nice best result with best discount,0.8524590163934426
Evion,good Source of vitamin E,0.8442622950819673
Evion,Capsules are hard coat compare to the normal strips in the market.....is it stocks out sales,0.8442622950819673
Evion,It is effective product.,0.8442622950819673
Evion,Delay in Delivery and absence of updated communication,0.8442622950819673
Evion,Wonderful caps for my hair,0.8360655737704918
Evion,I take it as a It E supplement Hats it,0.8360655737704918
Evion,Capsule is very useful,0.8360655737704918
Evion,It'sa vitamin E supplement It requires nothing more,0.8360655737704918
Evion,It was good Bt i find it cheaper in local medical shop.,0.8360655737704918
Evion,Capsule is available in less price in market.,0.819672131147541
Evion,Nice as expected,0.8114754098360656
Evion,Like the delivery and packing,0.8032786885245902
Evion,its a good and effective capsule especially for maintaining a glowing skin and hair. Very satisfied with its immediate effect,0.7950819672131147
Evion,Good - to be taken with fat,0.7950819672131147
Evion,Cheap and great quality,0.7950819672131147
Evion,"Sorry, this is my last order",0.7950819672131147
Evion,Unable to confirm the order,0.7950819672131147
Evion,Delivery is fast but some medicines have discount prices only,0.7868852459016393
Evion,Very useful anf value for money,0.7786885245901639
Evion,Not so good not so bad,0.7786885245901639
Evion,Delivery and price i like in it,0.7786885245901639
Evion,Fast shipping with billing print out with free sample,0.7786885245901639
Evion,Product was delivered very late to me,0.7704918032786885
Evion,Good tablet for PMS relief but paraben is a cause of concern.,0.7622950819672131
Evion,Good for dry skin,0.7622950819672131
Evion,Quickness of delivery,0.7622950819672131
Evion,BEST SERVICE BY VENDOR AND VERY FAST SERVICE,0.7622950819672131
Evion,I like the 600gms better,0.7540983606557377
Evion,just fine not sure if this is a duplicate product,0.7540983606557377
Evion,Its good it E capsule I use it with my hair oil.,0.7459016393442623
Evion,Vitamin e need a body face,0.7459016393442623
Evion,"another experiment , never completed",0.7459016393442623
Evion,Its good that evion has 2 variant 400mg and 600mg,0.7459016393442623
Evion,delivery was not on time,0.7459016393442623
Evion,we dont know as per doctor prescription we are taking that is all yo tell me what changes it willing i the body,0.7459016393442623
Evion,Good for vitamin e.,0.7377049180327869
Evion,Good for hair ... regularly using...,0.7377049180327869
Evion,Very good for skin and hairs,0.7377049180327869
Evion,IT WAS GOOD TO BUY MEDICINE FROM YOU,0.7377049180327869
Evion,I am agree pl send on cod,0.7295081967213115
Evion,Well it is meant for what its meant,0.7295081967213115
Evion,Because of your poor service for delivery,0.7295081967213115
Evion,It was normal delivery,0.7295081967213115
Evion,All the tablets have very bad smell,0.7213114754098361
Evion,Need long time to c effect,0.7213114754098361
Evion,Good and really useful for skin and hair,0.7131147540983607
Evion,Using it regularly as a vitamin e requirement,0.7131147540983607
Evion,Quick delivery and the packing,0.7131147540983607
Evion,Super platform to get genuine medicine,0.7131147540983607
Evion,It is best for hair and skin,0.7049180327868853
Evion,Vitamin e used for hair and skin,0.7049180327868853
Evion,"Thanks,It helps my hair grow again",0.6967213114754098
Evion,pL keep it up,0.6967213114754098
Evion,This drug is effective in peripheral nurological pain & nocturnal leg clump.,0.680327868852459
Evion,Using it for many years Gives a comfortable feeling,0.680327868852459
Evion,its very effective,0.680327868852459
Evion,Good tabiat,0.680327868852459
Evion,Hasn't helped much with my hair fall problem,0.6721311475409836
Evion,No side effects,0.6721311475409836
Evion,Packing not sufficient,0.6721311475409836
Evion,its very useful and very good,0.6639344262295082
Evion,Must buy for any use,0.6639344262295082
Evion,I like your fast delivery but I dislikes that you dont have facilities for arranging a doctor for prescription,0.6639344262295082
Evion,i like the service,0.6639344262295082
Evion,Liked very much,0.6229508196721312
Evion,Price more then MRP written on strip,0.6147540983606558
Evion,Discount on this product,0.6147540983606558
Evion,this medicine has been prescribed by doctor and giving the desired result of improvement.,0.6065573770491803
Evion,Panelling of partial order by the merchant after full payment as calculation of partial payment refund and there by follow up is a total headache,0.6065573770491803
Evion,Packing... Early Delivery... Discount,0.6065573770491803
Evion,packing and delivery on time...shipping charges are high,0.5983606557377049
Evion,"Its not about the medicine, its really good its about too much delayed delivery for which i had to buy all the medicine from outside so it was a lost of money for me",0.5983606557377049
Evion,Union 400mg is Vitamin E supplement to be taken in the morning once daily after breakfast as directed rescribed by General Practioner,0.5901639344262295
Evion,Very good for liver and skin,0.5901639344262295
Evion,"cost is less than your service charge and same man delivered other medicines also only 2 PO made than you should consider to wave off and same you did after informing you, which should be done earlier to combine both PO of same day and wave off charges",0.5819672131147541
Evion,Medicine ok Service is hard to Without serviceCharge,0.5655737704918032
Evion,good packing and prompt service.,0.5655737704918032
Evion,Prescription not accepted for whole order,0.5245901639344263
Evion,I take It E for my skin hair n nails since a long time.,0.5245901639344263
Becadexamin,very good product,0.7875
Becadexamin,I like it very much,0.775
Becadexamin,"Its prescribed to from one of the best Dr, I was unable to find it but got it here felt now side effect hence preferring it.",0.7625
Becadexamin,It gives extra strength,0.7625
Becadexamin,Good multi vitamin tablet..,0.7625
Becadexamin,It gets sticky even when kept in refrigerator,0.7625
Becadexamin,Bacadexamin is nice tablets,0.7625
Becadexamin,"Since it is a multivitamin capsule and I am trying for the first time, & now I crossed 1 week of taking becadexamin.Right now I canst say anything but still I like the product as my doc recommended me to take becadexamin .I am feeling little relaxed .",0.7625
Becadexamin,It was suggested by doctors and my son like it to take one time at every night,0.7625
Becadexamin,I am consuming this product for a long time.,0.7625
Becadexamin,Very useful . Nd powerful capsule .,0.75
Becadexamin,Not very useful as Vitamin,0.75
Becadexamin,Good quality easily available product.,0.75
Becadexamin,Delay in courier Service,0.75
Becadexamin,Best and cheapest multivitamin capsules,0.7375
Becadexamin,Product is soo good,0.7375
Becadexamin,This is not expensive compare with any other multi vitamin capsule,0.7375
Becadexamin,It was helpful for me,0.7375
Becadexamin,Liked it. The bottle is of glass i thougt it to be of plastic hence thrown it to the table and when i open the box .. unfortunately the bottle is cracked although the bubble lining is on one side. But that my mistake. I liked the network and appreciate your work ethics,0.7375
Becadexamin,Very effective but I dont like the smell of capsule,0.725
Becadexamin,Value for money vitamin,0.725
Becadexamin,Good vitamin source at cheapest price,0.725
Becadexamin,As good as it is supposed to be,0.725
Becadexamin,Effective at low price,0.725
Becadexamin,Price is lower on other site,0.725
Becadexamin,Like - They are cheap,0.725
Becadexamin,Little costly then market,0.725
Becadexamin,Timely delivery n discount,0.725
Becadexamin,Good and reliable source of vitamin but quantity of vitamin should be more,0.7125
Becadexamin,Delivery was too late,0.7125
Becadexamin,Good supplement... Unfordable,0.7
Becadexamin,product quality is ok as per the price.,0.7
Becadexamin,Quality at economical price,0.7
Becadexamin,"I bought it because not available in my city,,,nice product",0.7
Becadexamin,Not at all recommended full of synthetic color and nonveg material,0.6875
Becadexamin,Sentatic no so good,0.6875
Becadexamin,Selenium is missing and vitamin A is more than what is needed for everyday requirement.,0.675
Becadexamin,Best multivitamin in this range as compared to other,0.675
Becadexamin,This is great muti vitamins..,0.675
Becadexamin,Good for daily supplement,0.675
Becadexamin,Bottles received in good condition. Product still to try,0.675
Becadexamin,its very cheap but very good energy for our daily routine,0.675
Becadexamin,Good and shows result,0.675
Becadexamin,Why do you ask this Are you doubtful about its genuineness?Why not other medicines that I ordered,0.675
Becadexamin,fast delivery neat packing and price discount,0.675
Becadexamin,"This is an old product, not much improvement",0.6625
Becadexamin,No longer user starting soon,0.6625
Becadexamin,all ok. using since 30+ years,0.6625
Becadexamin,One pensive yet effective,0.6625
Becadexamin,I am using the product and its very good,0.6625
Becadexamin,Chaljata hai ek marina sasta bhi hair 😂,0.6625
Becadexamin,It works but have to give some time,0.6625
Becadexamin,The packing and of course the delivery was very good,0.6625
Becadexamin,"Fast delivery,best quality medicine and great discount",0.6625
Becadexamin,Nothing to dislike. Its a good multi vitamin,0.65
Becadexamin,its much effective and unfordable,0.65
Becadexamin,personalized health product,0.65
Becadexamin,It is good product,0.65
Becadexamin,Low price good product,0.65
Becadexamin,Becadexamin is a poorhouse of vitamin and it is cost effective,0.6375
Becadexamin,The product is really good,0.6375
Becadexamin,No prescription needed,0.6375
Becadexamin,Has always stood the test of time for quality,0.6375
Becadexamin,Quality is good....can feel the difference,0.625
Becadexamin,"i am worried to take i took 1 and was having drowsiness worried should i continue or not,doctor need to suggest for b12",0.625
Becadexamin,"All range of vitamin present, cost effective as well",0.6125
Becadexamin,Very nice medicine for vitamin s and supplement,0.6125
Becadexamin,"great price, fast delivery",0.6125
Becadexamin,My father is taking the tablet for the last 30 years..the multivitamin tablet is very essential especially for diabetic,0.6
Becadexamin,Everything was perfect including product and delivery,0.6
Becadexamin,All in one Packing should be in plastic bottle instead of glass bottel.,0.6
Becadexamin,"Very good small package of all vitamin and minerals I must say, ply go for this product.",0.6
Becadexamin,Good and beneficial,0.5875
Becadexamin,Cuorer facility not good,0.5875
Becadexamin,How can one rate medicines qualitatively??,0.575
Becadexamin,Good and economical multi vitamin mineral capsule,0.5625
Becadexamin,It is very useful and effective,0.5375
Becadexamin,I have no result for that,0.5375
Becadexamin,Should give more discount on purchase,0.5375
Becadexamin,excellent product and customer service.,0.525
Accucheck,Fast service was good,0.9898734177215189
Accucheck,Good discount & fast delivery,0.9873417721518988
Accucheck,packing is good and date of expire is more,0.9873417721518988
Accucheck,INTERNAL PACKING IS DAMAGED,0.979746835443038
Accucheck,I liked the simplifies ordering process,0.9746835443037974
Accucheck,Behavior of delivery boy is very bad Delivery time is long where as other online stores are providing better facilities,0.9721518987341772
Accucheck,Fast and accurate delivery,0.9696202531645569
Accucheck,Does not fit my machine,0.9620253164556962
Accucheck,Discount and quick response,0.9620253164556962
Accucheck,Received 10 strips and 2 packets of lancets in place of 100 strips,0.9569620253164557
Accucheck,These strips were as per my requirement,0.9544303797468354
Accucheck,As usual it is genuine,0.9493670886075949
Accucheck,its some Chinese vendor product not the actual Accu-Chek strip,0.9468354430379747
Accucheck,It get deliver on time and I get good discount,0.9341772151898734
Accucheck,Price expected RS 650/-,0.9316455696202531
Accucheck,Does not fit into my new Accu-Chek glucometer received recently . Box of 50 strips was ordered along with the Glucometer and I presumed it to be the right one .,0.9316455696202531
Accucheck,My favorite daily needs as trusted,0.9316455696202531
Accucheck,Ease of doing business,0.9291139240506329
Accucheck,The supply is as per requirement and satisfaction,0.9265822784810127
Accucheck,Your packing was very bad and it was torn somewhere,0.9265822784810127
Accucheck,Product is good as described,0.9215189873417722
Accucheck,Fast delivery with good packing,0.9215189873417722
Accucheck,Everything is right there but please try to cut rate on 50 or 100 strips after that it will be reach in more hands thanks,0.9189873417721519
Accucheck,Can not see expire before order all other is good,0.9189873417721519
Accucheck,have been using the product is fine,0.9037974683544304
Accucheck,The Accu-Chek active strips are quite reliable,0.8987341772151899
Accucheck,Very Nice product and prompt delivery,0.8962025316455696
Accucheck,its value for money and cheaper than market,0.8936708860759494
Accucheck,The product is good,0.8911392405063291
Accucheck,Product ordered wrong and not replace first time shop and had loss of 600/_ I am not rich person I ordered from you for save some money and got loss And till now not able to purchase new strip for checking my blood sugar what is going in my bong I dont know,0.8911392405063291
Accucheck,Nothing to dislike.,0.8835443037974684
Accucheck,It is easy to see blood sugar,0.8784810126582279
Accucheck,I like that Accu-Check Active Strip box bc that is as per discription. But i dont like delivery bc the external box(package) got damaged much However the Active strip box is Ok.,0.8784810126582279
Accucheck,no description mentioned in what machine it can be used,0.8683544303797468
Accucheck,I like the app because it contains all medicine,0.8632911392405064
Accucheck,addition of delivery charges on the purchase more than Rs. 1000/,0.8556962025316456
Accucheck,The strips are quite useful,0.8531645569620253
Accucheck,"Yes, I like this product.",0.8531645569620253
Accucheck,Price to high,0.8278481012658228
Accucheck,Wanted instant but sent active strip,0.8278481012658228
Accucheck,Overall experience was good,0.8202531645569621
Accucheck,Good to track sugar level,0.8151898734177215
Accucheck,Good packing and on time delivery,0.8126582278481013
Accucheck,Previously the micro chip used to be of red colour but now this is black and all of these chip s have a common code no.333.,0.8050632911392405
Accucheck,its gud to use,0.7974683544303798
Accucheck,I have using for long No complain.,0.7949367088607595
Accucheck,Good Occur check strip,0.7924050632911392
Accucheck,It is not supported with the machine I ordered,0.779746835443038
Accucheck,Some of the strips did not respond,0.7772151898734178
Accucheck,Packing and delivery is good Product is excellent,0.7670886075949367
Accucheck,on time delivery and product is as described satisfied with overall service.,0.7544303797468355
Accucheck,I feel product is not original getting very low values,0.7518987341772152
Accucheck,Box is low quality,0.7493670886075949
Accucheck,Gave me insta strip,0.7468354430379747
Accucheck,Rate on app are Rs.799 while print on box are Rs.699,0.7443037974683544
Accucheck,Liked the product,0.739240506329114
Accucheck,Cost should be more competitive,0.7367088607594937
Accucheck,It ws the wrong product ordered by mistake,0.7367088607594937
Accucheck,Whenever i am putting d strip in d machine its showing E-5 ...this means the strips r expired...not satisfied ..,0.7341772151898734
Accucheck,Street nahin mila Mujhe,0.7341772151898734
Accucheck,Excellent for blood sugar checkup,0.7316455696202532
Accucheck,DELAYED IN DELIVERY TIME,0.7291139240506329
Accucheck,I order accucheck instant strip but got different item please replace it what will do from it,0.7265822784810126
Accucheck,Good as per my expectation,0.7265822784810126
Accucheck,i like it,0.7265822784810126
Accucheck,nice,0.7265822784810126
Accucheck,nice product. I am using it since last 10 yes,0.7240506329113924
Accucheck,Excellent service,0.7215189873417721
Accucheck,good,0.7113924050632912
Accucheck,nice as per required,0.7088607594936709
Accucheck,I like the price and time delivery,0.7088607594936709
Accucheck,Good,0.7063291139240506
Accucheck,Low price. And fast gome delivery i like it.,0.7037974683544304
Accucheck,Quick delivery and good stuff,0.7037974683544304
Accucheck,It is not working please return and refund my money back,0.6987341772151898
Accucheck,"Nice product. Reliable I'm using approx 120 strips in a month, please Try to make it cheaper",0.6962025316455697
Accucheck,I dislike it as i was over charged,0.6962025316455697
Accucheck,Strips expire date is long that good,0.6962025316455697
Accucheck,Your Courier partner is misleading and not delivering Had to struggle with their customer support,0.6936708860759494
Accucheck,"Perfect packing and delivery , but price wise it s not so attractive",0.6936708860759494
Accucheck,"I have got this product from Paytm,as I find either courier or Bees courier might have hands in giving me empty box",0.6911392405063291
Accucheck,Could you please improve delivery time,0.6911392405063291
Accucheck,Price n delivery n quality,0.6911392405063291
Accucheck,I like it because it is very cheap and having more period of expire,0.6911392405063291
Accucheck,i returned it as i needed Performa.,0.6911392405063291
Accucheck,Too much costly affair.,0.6860759493670886
Accucheck,All is very first,0.6860759493670886
Accucheck,For accuracy of Blood sugar monitoring on daily basis,0.6835443037974683
Accucheck,Mention the manufacturing date and expire of Occur check in the bill also,0.6835443037974683
Accucheck,On Not Service,0.6835443037974683
Accucheck,Like Good product in good packing at reasonable price. Timely delivery Nothing to dislike here.thumbs up,0.6835443037974683
Accucheck,Correct rejalet,0.6810126582278481
Accucheck,I like past delivery,0.6810126582278481
Accucheck,Good but not good,0.6784810126582278
Accucheck,Nothing,0.6784810126582278
Accucheck,Instant Delivery and Reasonable price!,0.6784810126582278
Accucheck,Some of the stripes inside the box is not proper,0.6759493670886076
Accucheck,Fast delivery,0.6759493670886076
Accucheck,All was well,0.6734177215189874
Accucheck,Prompt delivery with reasonable price. Discount offer is also good Further order may be given with such discount offer. Apps downloaded.Intimation in email id regarding delivery status,0.6734177215189874
Accucheck,Good,0.6708860759493671
Accucheck,Effective its good,0.6683544303797468
Accucheck,Using since last 10years.Best for sugar levels check your self,0.6683544303797468
Accucheck,its ok,0.6683544303797468
Accucheck,Your offered dismounted price and fast delivery,0.6683544303797468
Accucheck,"Packing was horrible It was good that the strips were in a box,else the packing was all twisted and the box had almost given away",0.6582278481012658
Accucheck,Timely delivery,0.6582278481012658
Accucheck,Everything right from placing order to delivery was awesome. However few strips were non-functional to our utter dismay So strip quality want totally up to the mark.,0.6556962025316456
Accucheck,"Everything went well From placing order , to receiving it, to the discount , to the freebies. Keep up",0.6556962025316456
Accucheck,Nice product and prompt delivery,0.6556962025316456
Accucheck,"like , good for sugar check at home",0.6531645569620254
Accucheck,dispatch on committed date,0.6531645569620254
Accucheck,Very good,0.6531645569620254
Accucheck,cost of strips is very high seems you are taking advantage of the people who use it,0.6506329113924051
Accucheck,Please check my previous comments,0.6481012658227848
Accucheck,There was no chip in package.....,0.6455696202531646
Accucheck,Strip is easy to use and give accurate results,0.6455696202531646
Accucheck,It is working as usual,0.6430379746835443
Accucheck,Reasonable rates,0.640506329113924
Accucheck,Very poor delivery system took more than the expected time to deliver. Need improvement. Needs better communication with customers,0.6354430379746835
Accucheck,The strips very accurately takes reading,0.6303797468354431
Accucheck,It shows quick results,0.6303797468354431
Accucheck,Device is prompt.Staff who speaks on phone is well mannered.I wish to give me good service in near future,0.6303797468354431
Accucheck,It is medium quality,0.6278481012658228
Accucheck,Nice packing,0.6278481012658228
Accucheck,The product was delivered after days and too on repeated requests Had to contact the agent personally Horrible experience.,0.6278481012658228
Accucheck,There is no discount on the product,0.6253164556962025
Accucheck,From delivery,0.6227848101265823
Accucheck,Good deal and genuine product,0.620253164556962
Accucheck,"Expire date is 12/2020,this is very less",0.620253164556962
Accucheck,Box nicely timely delivered Strips result is perfect,0.620253164556962
Accucheck,It gives immediate results,0.6151898734177215
Accucheck,Have been using it for a while and am happy with the performance n results,0.6151898734177215
Accucheck,good services,0.6126582278481013
Accucheck,Very bad condition,0.610126582278481
Accucheck,Speedy Delivery and price,0.610126582278481
Accucheck,Good product,0.6075949367088608
Accucheck,Accurate reading,0.6050632911392405
Accucheck,Good service,0.6050632911392405
Accucheck,Dislike as it showed higher reading than original,0.6025316455696202
Accucheck,Price can still be refuced,0.6025316455696202
Accucheck,"Ok , good",0.6025316455696202
Accucheck,Suppliers are theaters They supply outdated medicines,0.6025316455696202
Accucheck,Speed of delivery,0.5949367088607594
Accucheck,Its like Good product,0.5873417721518988
Accucheck,Late delivery,0.5873417721518988
Accucheck,Quick dispatch and timely delivery,0.5873417721518988
Accucheck,Its defected peice,0.5848101265822785
Accucheck,Good packing,0.5848101265822785
Accucheck,Description was not clear,0.5822784810126582
Accucheck,I liked,0.5746835443037974
Accucheck,Good strip. Keep it up,0.5721518987341773
Accucheck,"Everything was ok delivery,packing etc just manufacturing date was of 2019 so was in little concerned That the product is little old",0.5721518987341773
Accucheck,Precise results,0.569620253164557
Accucheck,Like and reasonable price and correct time delivery,0.5670886075949367
Accucheck,Timely delivery,0.5670886075949367
Accucheck,Well packed,0.5670886075949367
Accucheck,Item received fast,0.5620253164556962
Accucheck,Strips not Working at all,0.5569620253164557
Accucheck,No discount given,0.5569620253164557
Accucheck,It had only 7 months validity on delivery against one year normal validity Your webster is bad as it doesn indicate the expire before purchase and your executive says they canst send at least ten months validity strips as they are not aware of the same,0.5569620253164557
Accucheck,Latest mfg date,0.5468354430379747
Accucheck,The delivery was fast and good Reason for low rating is payment option on delivery (Card payment on delivery should also be included Thanks,0.5443037974683544
Accucheck,Timely delivery competitive rates ease of ordering,0.5443037974683544
Accucheck,On time,0.5443037974683544
Accucheck,dislike,0.5417721518987342
Accucheck,You have not given any discount on my order of insulin for which complaint has been lodged but you prefer not to reply Why to purchase from you. So many other sites are offering same discount,0.5417721518987342
Accucheck,Good quality with long shelf life,0.5367088607594936
Accucheck,Dislike due to price too much higher,0.5367088607594936
Accucheck,Calibration takes time.,0.5341772151898734
Accucheck,year validity Good packing,0.5341772151898734
Accucheck,Nice product,0.5265822784810127
Accucheck,show E5,0.5265822784810127
Accucheck,Working fine,0.5240506329113924
Accucheck,I like the accuracy,0.5189873417721519
Accucheck,Easy ordering,0.5189873417721519
Accucheck,Late delivery,0.5164556962025316
Accucheck,Damage in your accu chek active strip,0.5113924050632911
Accucheck,I liked the prompt service,0.5113924050632911
Accucheck,Expected a longer expire date. Your Product Listings should mention the expire date too.,0.5113924050632911
Accucheck,Good product,0.5088607594936709
Accucheck,The reading is very accurate,0.5063291139240507
Accucheck,I not needed,0.5063291139240507
Accucheck,Not received the product.,0.5063291139240507
Accucheck,The chip is not given that I actually was looking,0.5063291139240507
Accucheck,Good as assured,0.5037974683544304
Accucheck,Quick result for test and easy to use.,0.5037974683544304
Accucheck,It is a good product,0.5037974683544304
Accucheck,Not used yet,0.5037974683544304
Accucheck,Good,0.5037974683544304
Accucheck,Easy to use,0.5037974683544304
Accucheck,I PREFER A STRIP THAT DRAW BLOOD .INSTEAD OF APPLYING DROP OFBLOOD AT AN APPROPRIATE SPOT IN THE STRIP,0.5037974683544304
Accucheck,"Only 40 strip inside,very bad experience",0.5037974683544304
Accucheck,Reliable,0.5012658227848101
Accucheck,Wrongly ordered,0.5012658227848101
Accucheck,Meets requirement,0.5012658227848101
Accucheck,Original product,0.5012658227848101
Accucheck,Dislike,0.5012658227848101
Accucheck,Delivery time.. required fast delivery,0.5012658227848101
Accucheck,"The expire of the product is only of 6 onth while I am a retail user, It is not at all physiable to me.",0.5012658227848101
Accucheck,it was good service.,0.5012658227848101
Accucheck,It is Genuine,0.5012658227848101
Accucheck,Timely delivery,0.5012658227848101
Accucheck,Nyc packing,0.5012658227848101
Accucheck,Good price with Comfortable expire date,0.5012658227848101
Accucheck,Dimly delivered and quality ie Good...,0.4835443037974684
Accucheck,I like it,0.4278481012658228
Accucheck,Well coordinate and on time service,0.4278481012658228
Accucheck,EXCELLENT IN USE,0.42025316455696204
Accucheck,I like very much,0.4177215189873418
Accucheck,Using for monitoring diabetes,0.4177215189873418
Accucheck,Good working,0.4177215189873418
Accucheck,Good product,0.4177215189873418
Accucheck,You dont send the thing we ordered online Even after you dont try to replace and give original which I wanted No customer care service.,0.4151898734177215
Accucheck,Packing should be of 25 pics.,0.4151898734177215
Accucheck,time of delivery,0.4151898734177215
Accucheck,The packing and on time delivery of the product,0.4151898734177215
Accucheck,Timely delivery,0.4151898734177215
Accucheck,Packaging was good Delivery was on time. Overall satisfied as a customer.,0.4151898734177215
Accucheck,Good service,0.41265822784810124
Accucheck,Easy to use and give accurate result,0.41012658227848103
Accucheck,ALL IS WELL . NOTHING TO DISLIKE,0.40253164556962023
Accucheck,The time/days took to deliver is really bad,0.40253164556962023
Accucheck,Work is good but motivation chip missed,0.4
Accucheck,Timely delivery,0.39746835443037976
Accucheck,Accurate Monitoring Device,0.3949367088607595
Accucheck,Its ok,0.3949367088607595
Accucheck,Packing is good delivered on time,0.3949367088607595
Accucheck,Timely delivery,0.3949367088607595
Accucheck,Excellent thing on excellent price,0.389873417721519
Accucheck,It is good for testing the sugar liable in the body,0.389873417721519
Accucheck,The test strip 50 box sent along with machine is not correct . its not fitting in,0.389873417721519
Accucheck,Good delivery,0.389873417721519
